CHR	BP	end	CF
1	7364200	7364300	5.81689054983487
1	7364300	7364400	4.92198431139873
1	7364400	7364500	4.92198431139873
1	7364500	7364600	2.23726559609033
1	7394400	7394500	3.13217183452647
1	7394500	7394600	4.0270780729626
1	7394700	7394800	2.6847187153084
1	7458500	7458600	2.23726559609033
1	7526500	7526600	3.57962495374453
1	7528000	7528100	2.6847187153084
1	7528200	7528300	3.57962495374453
1	7528300	7528400	4.47453119218067
1	7528400	7528500	2.6847187153084
1	7528600	7528700	2.6847187153084
1	7528900	7529000	2.6847187153084
1	7630400	7630500	3.57962495374453
1	7630500	7630600	2.6847187153084
1	7675800	7675900	3.13217183452647
1	7690000	7690100	2.6847187153084
1	7714700	7714800	2.6847187153084
1	7714800	7714900	2.6847187153084
1	7715300	7715400	2.23726559609033
1	7716100	7716200	2.6847187153084
1	7716700	7716800	2.23726559609033
1	7716800	7716900	2.23726559609033
1	7716900	7717000	2.23726559609033
1	7717000	7717100	2.23726559609033
1	7717800	7717900	3.13217183452647
1	7717900	7718000	3.57962495374453
1	7718000	7718100	2.6847187153084
1	7719000	7719100	2.6847187153084
1	7719100	7719200	2.6847187153084
1	7719200	7719300	3.57962495374453
1	7719300	7719400	5.3694374306168
1	7720200	7720300	3.13217183452647
1	7720800	7720900	2.23726559609033
1	7720900	7721000	3.57962495374453
1	7721000	7721100	3.13217183452647
1	7721100	7721200	2.6847187153084
1	7721300	7721400	2.6847187153084
1	7721400	7721500	2.23726559609033
1	7721700	7721800	2.6847187153084
1	7721800	7721900	3.57962495374453
1	7721900	7722000	3.57962495374453
1	7742900	7743000	2.6847187153084
1	7762000	7762100	2.6847187153084
1	7762100	7762200	2.6847187153084
1	7782700	7782800	2.6847187153084
1	7782800	7782900	2.6847187153084
1	7788900	7789000	2.23726559609033
1	7789100	7789200	2.6847187153084
1	7810900	7811000	2.23726559609033
1	7811000	7811100	6.711796788271
1	7811100	7811200	7.15924990748907
1	7811200	7811300	3.57962495374453
1	7811300	7811400	2.23726559609033
1	7830900	7831000	2.6847187153084
1	7831100	7831200	2.6847187153084
1	7832100	7832200	2.6847187153084
1	7833100	7833200	3.13217183452647
1	7833200	7833300	3.13217183452647
1	7833300	7833400	2.23726559609033
1	7833400	7833500	2.6847187153084
1	7833500	7833600	4.92198431139873
1	7833600	7833700	4.0270780729626
1	7833800	7833900	4.0270780729626
1	7833900	7834000	3.13217183452647
1	7960200	7960300	2.6847187153084
1	7960300	7960400	3.13217183452647
1	7960400	7960500	3.13217183452647
1	7960500	7960600	3.57962495374453
1	7960900	7961000	2.23726559609033
1	7961100	7961200	2.23726559609033
1	7971900	7972000	2.6847187153084
1	7972000	7972100	3.57962495374453
1	7974300	7974400	3.13217183452647
1	7976100	7976200	2.6847187153084
1	7976200	7976300	2.6847187153084
1	7981000	7981100	3.57962495374453
1	7981100	7981200	5.3694374306168
1	7981200	7981300	6.26434366905293
1	7981300	7981400	2.23726559609033
1	7984300	7984400	2.6847187153084
1	7984500	7984600	3.57962495374453
1	7984900	7985000	2.6847187153084
1	7986300	7986400	2.6847187153084
1	7986400	7986500	3.57962495374453
1	8003200	8003300	2.23726559609033
1	8003300	8003400	2.23726559609033
1	8035700	8035800	4.47453119218067
1	8035800	8035900	4.92198431139873
1	8038300	8038400	5.3694374306168
1	8038400	8038500	2.6847187153084
1	8041700	8041800	2.6847187153084
1	8042100	8042200	2.6847187153084
1	8042200	8042300	4.47453119218067
1	8042600	8042700	2.6847187153084
1	8044200	8044300	4.0270780729626
1	8044300	8044400	4.47453119218067
1	8045700	8045800	2.23726559609033
1	8053100	8053200	4.47453119218067
1	8053200	8053300	2.6847187153084
1	8053800	8053900	4.47453119218067
1	8054600	8054700	3.57962495374453
1	8054700	8054800	2.6847187153084
1	8059500	8059600	2.6847187153084
1	8059600	8059700	2.6847187153084
1	8114300	8114400	2.6847187153084
1	8114400	8114500	3.57962495374453
1	8116100	8116200	2.6847187153084
1	8116900	8117000	2.6847187153084
1	8160300	8160400	4.0270780729626
1	8160400	8160500	4.0270780729626
1	8160900	8161000	2.6847187153084
1	8162000	8162100	3.13217183452647
1	8203600	8203700	3.57962495374453
1	8203700	8203800	2.6847187153084
1	8235600	8235700	2.23726559609033
1	8235700	8235800	2.6847187153084
1	8235800	8235900	2.6847187153084
1	8235900	8236000	2.6847187153084
1	8260300	8260400	2.6847187153084
1	8276300	8276400	3.57962495374453
1	8287600	8287700	2.6847187153084
1	8287800	8287900	2.6847187153084
1	8290200	8290300	2.6847187153084
1	8290300	8290400	6.26434366905293
1	8290400	8290500	7.60670302670713
1	8290700	8290800	8.50160926514327
1	8290800	8290900	2.6847187153084
1	8290900	8291000	3.13217183452647
1	8291400	8291500	2.23726559609033
1	8291500	8291600	2.6847187153084
1	8291600	8291700	2.6847187153084
1	8291800	8291900	3.13217183452647
1	8291900	8292000	4.0270780729626
1	8292000	8292100	5.81689054983487
1	8292100	8292200	4.47453119218067
1	8292200	8292300	3.57962495374453
1	8447600	8447700	2.6847187153084
1	8453900	8454000	2.6847187153084
1	8454000	8454100	2.23726559609033
1	8455600	8455700	2.6847187153084
1	8456400	8456500	2.6847187153084
1	8459300	8459400	4.0270780729626
1	8459400	8459500	4.0270780729626
1	8459500	8459600	4.0270780729626
1	8459700	8459800	3.57962495374453
1	8460300	8460400	2.6847187153084
1	8460400	8460500	2.6847187153084
1	8460800	8460900	2.23726559609033
1	8460900	8461000	3.57962495374453
1	8461000	8461100	3.13217183452647
1	8461100	8461200	3.13217183452647
1	8461200	8461300	2.23726559609033
1	8473300	8473400	2.6847187153084
1	8473600	8473700	2.6847187153084
1	8475100	8475200	3.57962495374453
1	8478000	8478100	2.6847187153084
1	8478100	8478200	2.23726559609033
1	8488700	8488800	4.47453119218067
1	8488800	8488900	6.26434366905293
1	8488900	8489000	6.26434366905293
1	8489000	8489100	4.47453119218067
1	8489100	8489200	4.47453119218067
1	8489200	8489300	3.57962495374453
1	8490700	8490800	2.6847187153084
1	8490800	8490900	2.6847187153084
1	8492100	8492200	2.23726559609033
1	8492200	8492300	2.23726559609033
1	8539500	8539600	2.6847187153084
1	8539600	8539700	2.6847187153084
1	8576600	8576700	2.6847187153084
1	8578100	8578200	3.13217183452647
1	8578200	8578300	3.13217183452647
1	8578400	8578500	2.6847187153084
1	8621800	8621900	4.47453119218067
1	8621900	8622000	4.47453119218067
1	8622000	8622100	7.15924990748907
1	8622100	8622200	3.13217183452647
1	8622400	8622500	2.6847187153084
1	8622500	8622600	4.47453119218067
1	8622700	8622800	2.6847187153084
1	8622900	8623000	2.6847187153084
1	8623000	8623100	4.47453119218067
1	8623100	8623200	4.47453119218067
1	8623300	8623400	2.6847187153084
1	8623600	8623700	2.6847187153084
1	8623700	8623800	2.6847187153084
1	8644400	8644500	4.0270780729626
1	8644600	8644700	2.6847187153084
1	8644700	8644800	5.81689054983487
1	8644800	8644900	6.26434366905293
1	8644900	8645000	2.6847187153084
1	8645300	8645400	2.6847187153084
1	8645400	8645500	2.6847187153084
1	8645800	8645900	2.6847187153084
1	8690400	8690500	3.13217183452647
1	8690500	8690600	4.0270780729626
1	8690600	8690700	3.13217183452647
1	8691100	8691200	3.57962495374453
1	8713700	8713800	2.6847187153084
1	8729200	8729300	2.6847187153084
1	8729300	8729400	2.6847187153084
1	8729500	8729600	2.6847187153084
1	8730500	8730600	2.6847187153084
1	8730900	8731000	4.47453119218067
1	8731000	8731100	3.13217183452647
1	8790500	8790600	2.23726559609033
1	8790600	8790700	2.23726559609033
1	8790700	8790800	3.13217183452647
1	8790900	8791000	2.23726559609033
1	8791300	8791400	2.23726559609033
1	8791400	8791500	2.23726559609033
1	8791500	8791600	3.13217183452647
1	8791600	8791700	3.13217183452647
1	8792000	8792100	2.6847187153084
1	8792100	8792200	4.0270780729626
1	8792200	8792300	3.13217183452647
1	8792500	8792600	4.47453119218067
1	8792600	8792700	4.47453119218067
1	8792700	8792800	4.0270780729626
1	8792900	8793000	2.23726559609033
1	8793000	8793100	3.13217183452647
1	8793100	8793200	3.57962495374453
1	8793200	8793300	4.47453119218067
1	8793300	8793400	3.57962495374453
1	8793900	8794000	2.23726559609033
1	8794000	8794100	2.23726559609033
1	8794100	8794200	3.57962495374453
1	8794200	8794300	2.6847187153084
1	8794400	8794500	2.6847187153084
1	8794500	8794600	3.57962495374453
1	8795600	8795700	2.6847187153084
1	8801900	8802000	3.13217183452647
1	8829700	8829800	2.6847187153084
1	8862600	8862700	2.6847187153084
1	8869500	8869600	4.92198431139873
1	8869600	8869700	2.6847187153084
1	8870300	8870400	2.6847187153084
1	8883600	8883700	3.13217183452647
1	8920000	8920100	2.6847187153084
1	8929300	8929400	2.6847187153084
1	8929500	8929600	2.6847187153084
1	8930000	8930100	2.23726559609033
1	9004800	9004900	6.26434366905293
1	9004900	9005000	6.711796788271
1	9005000	9005100	2.6847187153084
1	9006400	9006500	3.13217183452647
1	9006500	9006600	2.6847187153084
1	9007500	9007600	2.6847187153084
1	9007900	9008000	2.23726559609033
1	9008000	9008100	3.13217183452647
1	9008400	9008500	2.6847187153084
1	9008500	9008600	6.26434366905293
1	9008600	9008700	7.15924990748907
1	9008700	9008800	5.3694374306168
1	9008800	9008900	4.47453119218067
1	9009700	9009800	2.23726559609033
1	9010000	9010100	2.23726559609033
1	9010100	9010200	2.23726559609033
1	9011000	9011100	4.92198431139873
1	9011100	9011200	4.0270780729626
1	9011200	9011300	3.13217183452647
1	9012300	9012400	3.57962495374453
1	9013800	9013900	4.47453119218067
1	9013900	9014000	2.6847187153084
1	9014200	9014300	4.47453119218067
1	9014300	9014400	5.3694374306168
1	9014400	9014500	3.57962495374453
1	9014500	9014600	2.6847187153084
1	9018400	9018500	2.23726559609033
1	9018500	9018600	2.23726559609033
1	9018600	9018700	2.23726559609033
1	9082600	9082700	2.23726559609033
1	9082700	9082800	2.23726559609033
1	9082900	9083000	2.6847187153084
1	9125700	9125800	2.6847187153084
1	9125800	9125900	3.13217183452647
1	9125900	9126000	2.23726559609033
1	9126000	9126100	2.23726559609033
1	9136600	9136700	2.23726559609033
1	9136700	9136800	2.23726559609033
1	9137900	9138000	2.6847187153084
1	9138200	9138300	2.6847187153084
1	9175400	9175500	2.6847187153084
1	9175500	9175600	2.23726559609033
1	9176000	9176100	2.6847187153084
1	9176100	9176200	3.57962495374453
1	9176700	9176800	2.6847187153084
1	9176800	9176900	3.57962495374453
1	9176900	9177000	5.3694374306168
1	9177400	9177500	2.6847187153084
1	9177800	9177900	4.0270780729626
1	9178200	9178300	2.23726559609033
1	9188100	9188200	2.6847187153084
1	9188400	9188500	2.6847187153084
1	9200300	9200400	5.3694374306168
1	9200400	9200500	5.3694374306168
1	9200500	9200600	5.3694374306168
1	9200600	9200700	2.6847187153084
1	9201200	9201300	2.6847187153084
1	9201300	9201400	3.57962495374453
1	9237100	9237200	2.6847187153084
1	9237200	9237300	2.23726559609033
1	9237300	9237400	3.13217183452647
1	9305100	9305200	4.47453119218067
1	9305200	9305300	2.6847187153084
1	9305600	9305700	3.57962495374453
1	9318300	9318400	4.0270780729626
1	9318400	9318500	4.47453119218067
1	9326300	9326400	2.6847187153084
1	9326400	9326500	3.57962495374453
1	9326500	9326600	3.13217183452647
1	9326800	9326900	2.6847187153084
1	9326900	9327000	2.6847187153084
1	9327000	9327100	3.57962495374453
1	9332300	9332400	3.57962495374453
1	9332400	9332500	3.57962495374453
1	9332500	9332600	3.57962495374453
1	9332600	9332700	4.47453119218067
1	9332700	9332800	2.6847187153084
1	9333300	9333400	2.6847187153084
1	9341400	9341500	4.92198431139873
1	9353700	9353800	6.26434366905293
1	9353900	9354000	6.26434366905293
1	9354000	9354100	2.23726559609033
1	9366000	9366100	3.57962495374453
1	9366500	9366600	2.6847187153084
1	9367300	9367400	8.0541561459252
1	9367400	9367500	4.47453119218067
1	9367500	9367600	3.57962495374453
1	9368400	9368500	2.6847187153084
1	9368500	9368600	5.81689054983487
1	9368600	9368700	5.3694374306168
1	9368700	9368800	6.26434366905293
1	9368800	9368900	7.15924990748907
1	9369000	9369100	3.57962495374453
1	9369100	9369200	3.13217183452647
1	9369200	9369300	4.47453119218067
1	9369300	9369400	4.0270780729626
1	9369400	9369500	4.47453119218067
1	9369500	9369600	3.13217183452647
1	9369700	9369800	4.0270780729626
1	9369800	9369900	6.26434366905293
1	9369900	9370000	6.26434366905293
1	9370000	9370100	4.0270780729626
1	9370100	9370200	2.6847187153084
1	9370400	9370500	2.6847187153084
1	9371200	9371300	2.23726559609033
1	9371700	9371800	2.6847187153084
1	9371800	9371900	3.57962495374453
1	9371900	9372000	2.6847187153084
1	9372100	9372200	2.23726559609033
1	9372200	9372300	2.6847187153084
1	9372300	9372400	2.6847187153084
1	9373200	9373300	4.0270780729626
1	9373300	9373400	4.0270780729626
1	9381100	9381200	2.23726559609033
1	9415900	9416000	4.47453119218067
1	9416000	9416100	3.57962495374453
1	9416100	9416200	2.6847187153084
1	9440600	9440700	2.6847187153084
1	9440900	9441000	2.6847187153084
1	9441000	9441100	2.6847187153084
1	9468100	9468200	3.57962495374453
1	9468300	9468400	2.23726559609033
1	9476000	9476100	2.23726559609033
1	9476200	9476300	2.6847187153084
1	9476300	9476400	2.6847187153084
1	9478000	9478100	3.57962495374453
1	9478100	9478200	3.57962495374453
1	9478400	9478500	2.6847187153084
1	9478500	9478600	2.6847187153084
1	9479000	9479100	2.6847187153084
1	9479700	9479800	2.6847187153084
1	9479800	9479900	2.6847187153084
1	9480500	9480600	2.23726559609033
1	9481800	9481900	5.81689054983487
1	9481900	9482000	5.81689054983487
1	9482000	9482100	4.92198431139873
1	9547000	9547100	3.13217183452647
1	9549700	9549800	2.6847187153084
1	9549800	9549900	2.6847187153084
1	9572800	9572900	2.6847187153084
1	9572900	9573000	2.6847187153084
1	9573100	9573200	2.23726559609033
1	9574700	9574800	2.6847187153084
1	9574800	9574900	5.3694374306168
1	9574900	9575000	4.47453119218067
1	9575100	9575200	2.23726559609033
1	9575200	9575300	3.13217183452647
1	9575300	9575400	4.0270780729626
1	9583400	9583500	2.23726559609033
1	9583600	9583700	2.23726559609033
1	9583700	9583800	3.13217183452647
1	9584200	9584300	3.57962495374453
1	9586000	9586100	2.6847187153084
1	9586100	9586200	5.3694374306168
1	9586200	9586300	2.23726559609033
1	9586300	9586400	2.23726559609033
1	9587300	9587400	6.711796788271
1	9587400	9587500	4.92198431139873
1	9677800	9677900	2.6847187153084
1	9677900	9678000	5.81689054983487
1	9678000	9678100	5.81689054983487
1	9678100	9678200	3.13217183452647
1	9679400	9679500	2.6847187153084
1	9679500	9679600	3.57962495374453
1	9679700	9679800	4.47453119218067
1	9679800	9679900	4.47453119218067
1	9681100	9681200	2.6847187153084
1	9682600	9682700	3.13217183452647
1	9682700	9682800	3.13217183452647
1	9682800	9682900	5.3694374306168
1	9682900	9683000	3.57962495374453
1	9683500	9683600	2.6847187153084
1	9683600	9683700	4.0270780729626
1	9683700	9683800	3.13217183452647
1	9684200	9684300	4.0270780729626
1	9684300	9684400	4.0270780729626
1	9684700	9684800	2.6847187153084
1	9686500	9686600	2.6847187153084
1	9686900	9687000	5.3694374306168
1	9687000	9687100	5.3694374306168
1	9687100	9687200	7.60670302670713
1	9687200	9687300	5.3694374306168
1	9687300	9687400	8.0541561459252
1	9687600	9687700	7.15924990748907
1	9687800	9687900	2.6847187153084
1	9687900	9688000	2.23726559609033
1	9689400	9689500	3.13217183452647
1	9689500	9689600	4.0270780729626
1	9689600	9689700	4.92198431139873
1	9689700	9689800	6.26434366905293
1	9689800	9689900	4.0270780729626
1	9689900	9690000	4.0270780729626
1	9690000	9690100	3.57962495374453
1	9690100	9690200	3.57962495374453
1	9690900	9691000	3.13217183452647
1	9691000	9691100	4.0270780729626
1	9691100	9691200	2.23726559609033
1	9761300	9761400	3.57962495374453
1	9761400	9761500	4.47453119218067
1	9761500	9761600	4.0270780729626
1	9786000	9786100	4.47453119218067
1	9786100	9786200	2.23726559609033
1	9807800	9807900	4.47453119218067
1	9818000	9818100	3.13217183452647
1	9818100	9818200	2.6847187153084
1	9818300	9818400	5.3694374306168
1	9818400	9818500	2.23726559609033
1	9818500	9818600	2.23726559609033
1	9818600	9818700	2.6847187153084
1	9818700	9818800	3.57962495374453
1	9836100	9836200	3.57962495374453
1	9836200	9836300	3.57962495374453
1	9836300	9836400	2.6847187153084
1	9836600	9836700	2.6847187153084
1	9837200	9837300	2.23726559609033
1	9837500	9837600	3.57962495374453
1	9837600	9837700	3.13217183452647
1	9862900	9863000	4.0270780729626
1	9863000	9863100	4.0270780729626
1	9863100	9863200	2.6847187153084
1	9863300	9863400	2.6847187153084
1	9863800	9863900	3.57962495374453
1	9865000	9865100	2.23726559609033
1	9865100	9865200	2.23726559609033
1	9865400	9865500	2.6847187153084
1	9865500	9865600	2.6847187153084
1	9865600	9865700	2.6847187153084
1	9867500	9867600	3.57962495374453
1	9867600	9867700	4.92198431139873
1	9867700	9867800	4.92198431139873
1	9867800	9867900	6.26434366905293
1	9867900	9868000	5.3694374306168
1	9868000	9868100	6.711796788271
1	9868100	9868200	4.47453119218067
1	9868800	9868900	2.6847187153084
1	9869500	9869600	2.23726559609033
1	9869600	9869700	3.57962495374453
1	9870000	9870100	6.26434366905293
1	9870100	9870200	5.81689054983487
1	9870200	9870300	2.23726559609033
1	9870800	9870900	2.6847187153084
1	9871600	9871700	2.23726559609033
1	9871700	9871800	4.92198431139873
1	9871800	9871900	4.47453119218067
1	9873000	9873100	2.6847187153084
1	9893700	9893800	2.23726559609033
1	9893800	9893900	2.23726559609033
1	9900200	9900300	2.6847187153084
1	9901000	9901100	2.6847187153084
1	9903300	9903400	2.23726559609033
1	9909400	9909500	2.6847187153084
1	9909500	9909600	5.3694374306168
1	9909600	9909700	4.47453119218067
1	9909700	9909800	3.57962495374453
1	9913800	9913900	3.57962495374453
1	9914800	9914900	2.23726559609033
1	9915300	9915400	4.47453119218067
1	9915400	9915500	2.6847187153084
1	9916000	9916100	2.6847187153084
1	9916100	9916200	2.6847187153084
1	9919000	9919100	3.57962495374453
1	9919100	9919200	3.57962495374453
1	9928600	9928700	2.6847187153084
1	9928700	9928800	3.57962495374453
1	9928800	9928900	2.6847187153084
1	9929100	9929200	2.6847187153084
1	9929200	9929300	2.6847187153084
1	9929300	9929400	2.6847187153084
1	9930300	9930400	2.23726559609033
1	9930400	9930500	2.6847187153084
1	9930500	9930600	2.6847187153084
1	9931800	9931900	2.23726559609033
1	9939300	9939400	3.57962495374453
1	9939400	9939500	3.57962495374453
1	9939500	9939600	2.23726559609033
1	9939600	9939700	2.6847187153084
1	9955700	9955800	2.6847187153084
1	9955900	9956000	2.6847187153084
1	9956300	9956400	2.23726559609033
